algorithm,impl,message_size,trial,elapsed_ns,bytes_hashed,cpu_model,cpu_freq_hz,core,threads,os,compiler,build_flags,timestamp
sha512,openssl,1048576,11,30650545,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,12,30654544,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,13,30689295,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,14,30644794,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,15,30653294,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,16,30651544,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,17,30659544,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,18,30641545,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha512,openssl,1048576,19,30646794,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,0,19500,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,1,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,2,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,3,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,4,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,5,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,6,23750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,7,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,8,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,9,20750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,10,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,11,20750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,12,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,13,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,14,21250,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,15,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,16,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,17,20750,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,18,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16,19,21000,16,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,0,19250,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,1,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,2,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,3,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,4,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,5,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,6,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,7,21001,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,8,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,9,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,10,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,11,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,12,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,13,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,14,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,15,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,16,21000,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,17,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,18,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,64,19,20750,64,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,0,26250,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,1,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,2,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,3,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,4,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,5,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,6,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,7,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,8,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,9,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,10,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,11,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,12,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,13,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,14,28000,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,15,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,16,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,17,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,18,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,256,19,27750,256,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,0,67750,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,1,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,2,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,3,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,4,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,5,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,6,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,7,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,8,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,9,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,10,69250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,11,69250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,12,69501,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,13,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,14,72250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,15,69250,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,16,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,17,107000,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,18,72001,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,1024,19,69500,1024,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,0,226250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,1,228250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,2,228751,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,3,228500,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,4,228250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,5,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,6,228250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,7,228251,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,8,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,9,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,10,228251,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,11,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,12,228250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,13,228001,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,14,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,15,228001,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,16,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,17,228000,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,18,228251,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,4096,19,228250,4096,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,0,846752,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,1,853751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,2,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,3,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,4,850502,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,5,850501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,6,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,7,854252,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,8,850501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,9,883251,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,10,854501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,11,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,12,850501,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,13,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,14,850752,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,15,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,16,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,17,851001,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,18,850752,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,16384,19,850751,16384,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,0,3385005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,1,3358005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,2,3356255,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,3,3387004,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,4,3358004,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,5,3356505,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,6,3387255,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,7,3358005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,8,3391005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,9,3358005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,10,3356505,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,11,3390255,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,12,3357755,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,13,3356255,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,14,3390505,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,15,3358005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,16,3356505,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,17,3388254,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,18,3358004,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,65536,19,3358005,65536,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:14Z
sha3-256,openssl,262144,0,13439770,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,1,13408769,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,2,13409520,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,3,13437019,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,4,13411520,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,5,13416769,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,6,13438020,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,7,13408269,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,8,13411770,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,9,13453769,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,10,13408520,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,11,13411769,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,12,13480520,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,13,13422769,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,14,13419520,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,15,13453519,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,16,13409020,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,17,13408519,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,18,13685270,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,262144,19,13409519,262144,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,0,53594828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,1,53647077,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
sha3-256,openssl,1048576,2,53601828,1048576,"processor	: 0",750000000,0,1,"Ubuntu 24.04.3 LTS","gcc 13.3.0","",2025-12-05T00:25:15Z
